"","ensemblID","reactomeID","pwDesc"
"10476","OS09T0380000-02","R-OSA-77111","Synthesis of Ketone Bodies"
"10477","OS09T0380000-02","R-OSA-177135","Conjugation of benzoate with glycine"
"10478","OS09T0380000-02","R-OSA-74182","Ketone body metabolism"
"10479","OS09T0380000-02","R-OSA-159424","Conjugation of carboxylic acids"
"10480","OS09T0380000-02","R-OSA-177162","Conjugation of phenylacetate with glutamine"
"10481","OS09T0380000-02","R-OSA-156580","Phase II conjugation"
"10482","OS09T0380000-02","R-OSA-535734","Fatty acid"
"10483","OS09T0380000-02","R-OSA-211859","Biological oxidations"
"10484","OS09T0380300-01","R-OSA-162582","Signal Transduction"
"10485","OS09T0380300-01","R-OSA-211945","Phase 1 - Functionalization of compounds"
"10486","OS09T0380300-01","R-OSA-1430728","Metabolism"
"10487","OS09T0380300-01","R-OSA-211897","Cytochrome P450 - arranged by substrate type"
"10488","OS09T0380300-01","R-OSA-5365859","RA biosynthesis pathway"
"10489","OS09T0380300-01","R-OSA-5362517","Signaling by Retinoic Acid"
"10490","OS09T0380300-01","R-OSA-211859","Biological oxidations"
"10491","OS09T0380300-01","R-OSA-211916","Vitamins"
"10492","OS09T0412050-00","R-OSA-983169","Class I MHC mediated antigen processing & presentation"
"10493","OS09T0412050-00","R-OSA-168256","Immune System"
"10494","OS09T0412050-00","R-OSA-983168","Antigen processing: Ubiquitination & Proteasome degradation"
"10495","OS09T0412050-00","R-OSA-1280218","Adaptive Immune System"
"10496","OS09T0413500-01","R-OSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"
"10497","OS09T0413500-01","R-OSA-72689","Formation of a pool of free 40S subunits"
"10498","OS09T0413500-01","R-OSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit"
"10499","OS09T0413500-01","R-OSA-72737","Cap-dependent Translation Initiation"
"10500","OS09T0413500-01","R-OSA-1799339","SRP-dependent cotranslational protein targeting to membrane"
"10501","OS09T0413500-01","R-OSA-72613","Eukaryotic Translation Initiation"
"10502","OS09T0413500-01","R-OSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression"
"10503","OS09T0413500-01","R-OSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"
"10504","OS09T0413500-01","R-OSA-392499","Metabolism of proteins"
"10505","OS09T0413500-01","R-OSA-927802","Nonsense-Mediated Decay (NMD)"
"10506","OS09T0413500-01","R-OSA-72766","Translation"
"10507","OS09T0413500-01","R-OSA-74160","Gene Expression"
"10508","OS09T0435250-00","R-OSA-983169","Class I MHC mediated antigen processing & presentation"
"10509","OS09T0435250-00","R-OSA-168256","Immune System"
"10510","OS09T0435250-00","R-OSA-983168","Antigen processing: Ubiquitination & Proteasome degradation"
"10511","OS09T0435250-00","R-OSA-1280218","Adaptive Immune System"
"10512","OS09T0438400-00","R-OSA-1483206","Glycerophospholipid biosynthesis"
"10513","OS09T0438400-00","R-OSA-1430728","Metabolism"
"10514","OS09T0438400-00","R-OSA-556833","Metabolism of lipids and lipoproteins"
"10515","OS09T0438400-00","R-OSA-1483257","Phospholipid metabolism"
"10516","OS09T0438400-00","R-OSA-1483213","Synthesis of PE"
"10517","OS09T0446275-00","R-OSA-983169","Class I MHC mediated antigen processing & presentation"
"10518","OS09T0446275-00","R-OSA-168256","Immune System"
"10519","OS09T0446275-00","R-OSA-983168","Antigen processing: Ubiquitination & Proteasome degradation"
"10520","OS09T0446275-00","R-OSA-1280218","Adaptive Immune System"
"10521","OS09T0460200-00","R-OSA-1280218","Adaptive Immune System"
"10522","OS09T0460200-00","R-OSA-204005","COPII (Coat Protein 2) Mediated Vesicle Transport"
"10523","OS09T0460200-00","R-OSA-983170","Antigen Presentation: Folding"
"10524","OS09T0460200-00","R-OSA-199977","ER to Golgi Anterograde Transport"
"10525","OS09T0460200-00","R-OSA-199991","Membrane Trafficking"
"10526","OS09T0460200-00","R-OSA-983169","Class I MHC mediated antigen processing & presentation"
"10527","OS09T0460200-00","R-OSA-5694530","Cargo concentration in the ER"
"10528","OS09T0460200-00","R-OSA-168256","Immune System"
"10529","OS09T0460200-00","R-OSA-597592","Post-translational protein modification"
"10530","OS09T0460200-00","R-OSA-948021","Transport to the Golgi and subsequent modification"
"10531","OS09T0460200-00","R-OSA-5653656","Vesicle-mediated transport"
"10532","OS09T0460200-00","R-OSA-446203","Asparagine N-linked glycosylation"
"10533","OS09T0460200-00","R-OSA-392499","Metabolism of proteins"
"10534","OS09T0482620-00","R-OSA-382551","Transmembrane transport of small molecules"
"10535","OS09T0482620-00","R-OSA-425407","SLC-mediated transmembrane transport"
"10536","OS09T0482620-00","R-OSA-425986","Sodium/Proton exchangers"
"10537","OS09T0482620-00","R-OSA-425393","Transport of inorganic cations/anions and amino acids/oligopeptides"
"10538","OS09T0482720-00","R-OSA-168256","Immune System"
"10539","OS09T0482720-00","R-OSA-166016","Toll Like Receptor 4 (TLR4) Cascade"
"10540","OS09T0482720-00","R-OSA-168249","Innate Immune System"
"10541","OS09T0482720-00","R-OSA-168898","Toll-Like Receptors Cascades"
"10542","OS09T0513500-00","R-OSA-5654687","Downstream signaling of activated FGFR1"
"10543","OS09T0513500-00","R-OSA-112399","IRS-mediated signalling"
"10544","OS09T0513500-00","R-OSA-74751","Insulin receptor signalling cascade"
"10545","OS09T0513500-00","R-OSA-2586552","Signaling by Leptin"
"10546","OS09T0513500-00","R-OSA-5654700","FRS-mediated FGFR2 signaling"
"10547","OS09T0513500-00","R-OSA-5675221","Negative regulation of MAPK pathway"
"10548","OS09T0513500-00","R-OSA-1236394","Signaling by ERBB4"
"10549","OS09T0513500-00","R-OSA-5654696","Downstream signaling of activated FGFR2"
"10550","OS09T0513500-00","R-OSA-449147","Signaling by Interleukins"
"10551","OS09T0513500-00","R-OSA-112399","IRS-mediated signalling"
"10552","OS09T0513500-00","R-OSA-162582","Signal Transduction"
"10553","OS09T0513500-00","R-OSA-180336","SHC1 events in EGFR signaling"
"10554","OS09T0513500-00","R-OSA-194138","Signaling by VEGF"
"10555","OS09T0513500-00","R-OSA-881907","Gastrin-CREB signalling pathway via PKC and MAPK"
"10556","OS09T0513500-00","R-OSA-186797","Signaling by PDGF"
"10557","OS09T0513500-00","R-OSA-5654741","Signaling by FGFR3"
"10558","OS09T0513500-00","R-OSA-5654712","FRS-mediated FGFR4 signaling"
"10559","OS09T0513500-00","R-OSA-5654693","FRS-mediated FGFR1 signaling"
"10560","OS09T0513500-00","R-OSA-451927","Interleukin-2 signaling"
"10561","OS09T0513500-00","R-OSA-912526","Interleukin receptor SHC signaling"
"10562","OS09T0513500-00","R-OSA-912526","Interleukin receptor SHC signaling"
"10563","OS09T0513500-00","R-OSA-5218921","VEGFR2 mediated cell proliferation"
"10564","OS09T0513500-00","R-OSA-5654716","Downstream signaling of activated FGFR4"
"10565","OS09T0513500-00","R-OSA-5654736","Signaling by FGFR1"
"10566","OS09T0513500-00","R-OSA-112412","SOS-mediated signalling"
"10567","OS09T0513500-00","R-OSA-1280215","Cytokine Signaling in Immune system"
"10568","OS09T0513500-00","R-OSA-1433557","Signaling by SCF-KIT"
"10569","OS09T0513500-00","R-OSA-4420097","VEGFA-VEGFR2 Pathway"
"10570","OS09T0513500-00","R-OSA-5654738","Signaling by FGFR2"
"10571","OS09T0513500-00","R-OSA-168256","Immune System"
"10572","OS09T0513500-00","R-OSA-74752","Signaling by Insulin receptor"
"10573","OS09T0513500-00","R-OSA-2871796","FCERI mediated MAPK activation"
"10574","OS09T0513500-00","R-OSA-179812","GRB2 events in EGFR signaling"
"10575","OS09T0513500-00","R-OSA-166520","Signalling by NGF"
"10576","OS09T0513500-00","R-OSA-512988","Interleukin-3"
"10577","OS09T0513500-00","R-OSA-5654743","Signaling by FGFR4"
"10578","OS09T0513500-00","R-OSA-112412","SOS-mediated signalling"
"10579","OS09T0513500-00","R-OSA-5683057","MAPK family signaling cascades"
"10580","OS09T0513500-00","R-OSA-187706","Signalling to p38 via RIT and RIN"
"10581","OS09T0513500-00","R-OSA-190236","Signaling by FGFR"
"10582","OS09T0513500-00","R-OSA-187037","NGF signalling via TRKA from the plasma membrane"
"10583","OS09T0513500-00","R-OSA-5673001","RAF/MAP kinase cascade"
"10584","OS09T0513500-00","R-OSA-1266738","Developmental Biology"
"10585","OS09T0513500-00","R-OSA-2404192","Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)"
"10586","OS09T0513500-00","R-OSA-2454202","Fc epsilon receptor (FCERI) signaling"
"10587","OS09T0513500-00","R-OSA-2424491","DAP12 signaling"
"10588","OS09T0513500-00","R-OSA-2428928","IRS-related events triggered by IGF1R"
"10589","OS09T0513500-00","R-OSA-167044","Signalling to RAS"
"10590","OS09T0513500-00","R-OSA-2428924","IGF1R signaling cascade"
"10591","OS09T0513500-00","R-OSA-187687","Signalling to ERKs"
"10592","OS09T0513500-00","R-OSA-170968","Frs2-mediated activation"
"10593","OS09T0513500-00","R-OSA-2172127","DAP12 interactions"
"10594","OS09T0513500-00","R-OSA-5684996","MAPK1/MAPK3 signaling"
"10595","OS09T0513500-00","R-OSA-5654708","Downstream signaling of activated FGFR3"
"10596","OS09T0513500-00","R-OSA-1250347","SHC1 events in ERBB4 signaling"
"10597","OS09T0513500-00","R-OSA-5654706","FRS-mediated FGFR3 signaling"
"10598","OS09T0513500-00","R-OSA-169893","Prolonged ERK activation events"
"10599","OS09T0513500-00","R-OSA-170984","ARMS-mediated activation"
"10600","OS09T0513500-00","R-OSA-168249","Innate Immune System"
"10601","OS09T0513500-00","R-OSA-177929","Signaling by EGFR"
"10602","OS09T0513500-00","R-OSA-372790","Signaling by GPCR"
"10603","OS09T0513500-00","R-OSA-375165","NCAM signaling for neurite out-growth"
"10604","OS09T0513500-00","R-OSA-422475","Axon guidance"
"10605","OS09T0513500-00","R-OSA-186763","Downstream signal transduction"
"10606","OS09T0513600-01","R-OSA-168164","Toll Like Receptor 3 (TLR3) Cascade"
"10607","OS09T0513600-01","R-OSA-166166","MyD88-independent TLR3/TLR4 cascade "
"10608","OS09T0513600-01","R-OSA-975871","MyD88 cascade initiated on plasma membrane"
"10609","OS09T0513600-01","R-OSA-975138","TRAF6 mediated induction of NFkB and MAP kinases upon TLR7/8 or 9 activation"
"10610","OS09T0513600-01","R-OSA-168142","Toll Like Receptor 10 (TLR10) Cascade"
"10611","OS09T0513600-01","R-OSA-168176","Toll Like Receptor 5 (TLR5) Cascade"
"10612","OS09T0513600-01","R-OSA-181438","Toll Like Receptor 2 (TLR2) Cascade"
"10613","OS09T0513600-01","R-OSA-168188","Toll Like Receptor TLR6:TLR2 Cascade"
"10614","OS09T0513600-01","R-OSA-166054","Activated TLR4 signalling"
"10615","OS09T0513600-01","R-OSA-168179","Toll Like Receptor TLR1:TLR2 Cascade"
"10616","OS09T0513600-01","R-OSA-168249","Innate Immune System"
"10617","OS09T0513600-01","R-OSA-168138","Toll Like Receptor 9 (TLR9) Cascade"
"10618","OS09T0513600-01","R-OSA-168181","Toll Like Receptor 7/8 (TLR7/8) Cascade"
"10619","OS09T0513600-01","R-OSA-168898","Toll-Like Receptors Cascades"
"10620","OS09T0513600-01","R-OSA-168256","Immune System"
"10621","OS09T0513600-01","R-OSA-450294","MAP kinase activation in TLR cascade"
"10622","OS09T0513600-01","R-OSA-166016","Toll Like Receptor 4 (TLR4) Cascade"
"10623","OS09T0513600-01","R-OSA-166058","MyD88:Mal cascade initiated on plasma membrane"
"10624","OS09T0513600-01","R-OSA-450302","activated TAK1 mediates p38 MAPK activation"
"10625","OS09T0513600-01","R-OSA-937061","TRIF-mediated TLR3/TLR4 signaling "
"10626","OS09T0513600-01","R-OSA-975155","MyD88 dependent cascade initiated on endosome"
"10627","OS09T0513600-01","R-OSA-450321","JNK (c-Jun kinases) phosphorylation and  activation mediated by activated human TAK1"
"10628","OS09T0520200-00","R-OSA-1483206","Glycerophospholipid biosynthesis"
"10629","OS09T0520200-00","R-OSA-1430728","Metabolism"
"10630","OS09T0520200-00","R-OSA-556833","Metabolism of lipids and lipoproteins"
"10631","OS09T0520200-00","R-OSA-1483257","Phospholipid metabolism"
"10632","OS09T0520200-00","R-OSA-1483152","Hydrolysis of LPE"
"10633","OS09T0529700-01","R-OSA-5653656","Vesicle-mediated transport"
"10634","OS09T0529700-01","R-OSA-917729","Endosomal Sorting Complex Required For Transport (ESCRT)"
"10635","OS09T0529700-01","R-OSA-199991","Membrane Trafficking"
"10636","OS10T0130000-00","R-OSA-2262752","Cellular responses to stress"
"10637","OS10T0130000-00","R-OSA-2559580","Oxidative Stress Induced Senescence"
"10638","OS10T0130000-00","R-OSA-2559583","Cellular Senescence"
"10639","OS10T0163290-00","R-OSA-1430728","Metabolism"
"10640","OS10T0163290-00","R-OSA-73923","Lipid digestion"
"10641","OS10T0163290-00","R-OSA-382551","Transmembrane transport of small molecules"
"10642","OS10T0163290-00","R-OSA-1369062","ABC transporters in lipid homeostasis"
"10643","OS10T0163290-00","R-OSA-556833","Metabolism of lipids and lipoproteins"
"10644","OS10T0163290-00","R-OSA-265473","Trafficking of dietary sterols"
"10645","OS10T0163290-00","R-OSA-382556","ABC-family proteins mediated transport"
"10646","OS10T0200800-00","R-OSA-163125","Post-translational modification: synthesis of GPI-anchored proteins"
"10647","OS10T0200800-00","R-OSA-597592","Post-translational protein modification"
"10648","OS10T0200800-00","R-OSA-392499","Metabolism of proteins"
"10649","OS10T0200800-00","R-OSA-162710","Synthesis of glycosylphosphatidylinositol (GPI)"
"10650","OS10T0350450-00","R-OSA-72689","Formation of a pool of free 40S subunits"
"10651","OS10T0350450-00","R-OSA-72706","GTP hydrolysis and joining of the 60S ribosomal subunit"
"10652","OS10T0350450-00","R-OSA-72737","Cap-dependent Translation Initiation"
"10653","OS10T0350450-00","R-OSA-1799339","SRP-dependent cotranslational protein targeting to membrane"
"10654","OS10T0350450-00","R-OSA-72702","Ribosomal scanning and start codon recognition"
"10655","OS10T0350450-00","R-OSA-156827","L13a-mediated translational silencing of Ceruloplasmin expression"
"10656","OS10T0350450-00","R-OSA-975957","Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)"
"10657","OS10T0350450-00","R-OSA-927802","Nonsense-Mediated Decay (NMD)"
"10658","OS10T0350450-00","R-OSA-74160","Gene Expression"
"10659","OS10T0350450-00","R-OSA-975956","Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)"
"10660","OS10T0350450-00","R-OSA-72613","Eukaryotic Translation Initiation"
"10661","OS10T0350450-00","R-OSA-72695","Formation of the ternary complex"
"10662","OS10T0350450-00","R-OSA-392499","Metabolism of proteins"
"10663","OS10T0350450-00","R-OSA-72766","Translation"
"10664","OS10T0390500-01","R-OSA-1430728","Metabolism"
"10665","OS10T0390500-01","R-OSA-70614","Amino acid synthesis and interconversion (transamination)"
"10666","OS10T0390500-01","R-OSA-71291","Metabolism of amino acids and derivatives"
"10667","OS10T0390500-02","R-OSA-1430728","Metabolism"
"10668","OS10T0390500-02","R-OSA-70614","Amino acid synthesis and interconversion (transamination)"
"10669","OS10T0390500-02","R-OSA-71291","Metabolism of amino acids and derivatives"
"10670","OS10T0392700-01","R-OSA-72731","Recycling of eIF2:GDP"
"10671","OS10T0392700-01","R-OSA-72737","Cap-dependent Translation Initiation"
"10672","OS10T0392700-01","R-OSA-72613","Eukaryotic Translation Initiation"
"10673","OS10T0392700-01","R-OSA-392499","Metabolism of proteins"
"10674","OS10T0392700-01","R-OSA-72766","Translation"
"10675","OS10T0392700-01","R-OSA-74160","Gene Expression"
"10676","OS10T0392700-02","R-OSA-72731","Recycling of eIF2:GDP"
"10677","OS10T0392700-02","R-OSA-72737","Cap-dependent Translation Initiation"
"10678","OS10T0392700-02","R-OSA-72613","Eukaryotic Translation Initiation"
"10679","OS10T0392700-02","R-OSA-392499","Metabolism of proteins"
"10680","OS10T0392700-02","R-OSA-72766","Translation"
"10681","OS10T0392700-02","R-OSA-74160","Gene Expression"
"10682","OS10T0412050-00","R-OSA-936837","Ion transport by P-type ATPases"
"10683","OS10T0412050-00","R-OSA-382551","Transmembrane transport of small molecules"
"10684","OS10T0412050-00","R-OSA-983712","Ion channel transport"
"10685","OS10T0423400-00","R-OSA-162582","Signal Transduction"
"10686","OS10T0423400-00","R-OSA-5358351","Signaling by Hedgehog"
"10687","OS10T0423400-00","R-OSA-5632684","Hedgehog 'on' state"
"10688","OS10T0435300-00","R-OSA-162582","Signal Transduction"
"10689","OS10T0435300-00","R-OSA-5358351","Signaling by Hedgehog"
"10690","OS10T0435300-00","R-OSA-5632684","Hedgehog 'on' state"
"10691","OS10T0436100-00","R-OSA-162582","Signal Transduction"
"10692","OS10T0436100-00","R-OSA-5358351","Signaling by Hedgehog"
"10693","OS10T0436100-00","R-OSA-5632684","Hedgehog 'on' state"
"10694","OS10T0439333-00","R-OSA-162582","Signal Transduction"
"10695","OS10T0439333-00","R-OSA-5358351","Signaling by Hedgehog"
"10696","OS10T0439333-00","R-OSA-5632684","Hedgehog 'on' state"
"10697","OS10T0495600-01","R-OSA-504046","RNA Polymerase I"
"10698","OS10T0495600-01","R-OSA-73864","RNA Polymerase I Transcription"
"10699","OS10T0495600-01","R-OSA-73762","RNA Polymerase I Transcription Initiation"
"10700","OS10T0495600-01","R-OSA-74160","Gene Expression"
"10701","OS10T0495600-01","R-OSA-73854","RNA Polymerase I Promoter Clearance"
"10702","OS10T0498500-00","R-OSA-1430728","Metabolism"
"10703","OS10T0498500-00","R-OSA-556833","Metabolism of lipids and lipoproteins"
"10704","OS10T0498500-00","R-OSA-2142753","Arachidonic acid metabolism"
"10705","OS10T0498500-00","R-OSA-2142670","Synthesis of epoxy (EET) and dihydroxyeicosatrienoic acids (DHET)"
"10706","OS10T0516300-01","R-OSA-163200","Respiratory electron transport"
"10707","OS10T0516300-01","R-OSA-1430728","Metabolism"
"10708","OS10T0516300-01","R-OSA-1428517","The citric acid (TCA) cycle and respiratory electron transport"
"10709","OS10T0516300-01","R-OSA-611105","Respiratory electron transport"
"10710","OS10T0554300-00","R-OSA-211945","Phase 1 - Functionalization of compounds"
"10711","OS10T0554300-00","R-OSA-1430728","Metabolism"
"10712","OS10T0554300-00","R-OSA-217271","FMO oxidises nucleophiles"
"10713","OS10T0554300-00","R-OSA-211859","Biological oxidations"
"10714","OS10T0560450-01","R-OSA-2262752","Cellular responses to stress"
